referrer,views_total,views_unique
github.com,1367,284
Google,1013,401
aitable.ai,603,103
link.juejin.cn,167,26
Baidu,165,51
Bing,164,32
cn.bing.com,87,32
nocobase.com,64,41
youtube.com,41,21
DuckDuckGo,38,13
