referrer,views_total,views_unique
github.com,1888,387
Google,1345,361
aitable.ai,430,99
cn.bing.com,331,56
Bing,244,33
link.juejin.cn,234,54
Baidu,207,61
youtube.com,141,49
link.zhihu.com,96,24
gitpod.io,67,4
