referrer,views_total,views_unique
github.com,3332,472
Google,1580,419
aitable.ai,666,160
link.juejin.cn,491,64
v2ex.com,216,92
link.zhihu.com,166,20
cn.bing.com,151,17
help.aitable.ai,139,31
link.csdn.net,113,8
Baidu,100,30
