referrer,views_total,views_unique
github.com,2078,381
Google,1986,441
aitable.ai,346,85
link.juejin.cn,331,42
Bing,167,43
Baidu,163,43
cn.bing.com,126,24
yandex.ru,89,11
nocobase.com,54,25
link.zhihu.com,46,12
