referrer,views_total,views_unique
github.com,5140,1366
Google,1773,501
apitable.com,1494,317
link.juejin.cn,782,105
Baidu,504,129
link.zhihu.com,272,59
cn.bing.com,146,45
Bing,139,37
link.csdn.net,76,17
help.apitable.com,55,16
