referrer,views_total,views_unique
github.com,3062,567
Google,1980,519
aitable.ai,653,110
link.juejin.cn,584,60
cn.bing.com,329,51
link.zhihu.com,96,29
apitable.com,85,4
Bing,84,28
Baidu,41,8
help.aitable.ai,37,10
