time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-03-12 00:00:00+00:00,,,230,39
2023-03-13 00:00:00+00:00,359.0,71.0,3481,560
2023-03-14 00:00:00+00:00,88.0,27.0,2467,483
2023-03-15 00:00:00+00:00,57.0,23.0,1992,427
2023-03-16 00:00:00+00:00,15.0,15.0,2022,505
2023-03-17 00:00:00+00:00,69.0,35.0,1876,503
2023-03-18 00:00:00+00:00,33.0,21.0,856,207
2023-03-19 00:00:00+00:00,31.0,21.0,997,201
2023-03-20 00:00:00+00:00,202.0,49.0,2466,428
2023-03-21 00:00:00+00:00,54.0,41.0,2039,368
2023-03-22 00:00:00+00:00,223.0,57.0,2812,399
2023-03-23 00:00:00+00:00,77.0,39.0,1649,369
2023-03-24 00:00:00+00:00,89.0,27.0,1543,345
2023-03-25 00:00:00+00:00,16.0,16.0,672,170
2023-03-26 00:00:00+00:00,20.0,14.0,589,148
