referrer,views_total,views_unique
github.com,3590,651
Google,1861,403
apitable.com,1125,257
Baidu,472,139
link.zhihu.com,208,56
Bing,195,35
cn.bing.com,170,40
link.csdn.net,72,20
help.apitable.com,43,12
mr-kelly.github.io,31,1
