referrer,views_total,views_unique
github.com,3235,467
Google,2129,419
link.juejin.cn,1034,103
aitable.ai,530,150
link.zhihu.com,146,37
cn.bing.com,144,45
Bing,110,30
help.aitable.ai,89,8
Baidu,78,23
hub.nuaa.cf,72,1
