referrer,views_total,views_unique
github.com,1344,327
Google,1261,452
aitable.ai,507,108
cn.bing.com,190,46
link.juejin.cn,176,31
Baidu,147,46
Bing,113,40
nocobase.com,82,44
yandex.ru,45,15
link.zhihu.com,44,13
