url_path,views_total,views_unique
/apitable/apitable,4538,2057
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,1473,708
/apitable/apitable/issues,1325,339
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,481,208
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,378,186
/apitable/apitable/search,299,105
/apitable/apitable/releases,258,142
/apitable/apitable/tree/develop/packages,251,122
/apitable/apitable/tree/develop/backend-server,171,102
/apitable/apitable/pulls,163,82
