referrer,views_total,views_unique
github.com,1547,351
Google,996,283
link.juejin.cn,584,53
aitable.ai,398,93
cn.bing.com,110,36
link.zhihu.com,94,28
Bing,82,20
Baidu,66,14
help.aitable.ai,43,15
tapd.cn,37,3
