referrer,views_total,views_unique
github.com,4662,915
Google,1776,415
apitable.com,1574,478
Baidu,385,126
link.zhihu.com,267,90
cn.bing.com,267,43
t.co,158,58
gitee.com,156,24
unzip.dev,79,43
libhunt.com,76,7
