referrer,views_total,views_unique
github.com,2898,501
Google,1695,350
aitable.ai,746,98
link.juejin.cn,705,88
Baidu,291,64
cn.bing.com,239,53
link.zhihu.com,218,39
Bing,160,39
help.aitable.ai,149,10
link.csdn.net,74,11
