referrer,views_total,views_unique
github.com,2705,665
Google,997,308
apitable.com,976,313
Baidu,370,123
cn.bing.com,250,69
link.zhihu.com,223,75
news.ycombinator.com,103,88
Bing,99,17
DuckDuckGo,78,9
apitable.maihh.net,68,2
