referrer,views_total,views_unique
Google,2034,456
github.com,1855,350
aitable.ai,918,88
link.juejin.cn,366,45
Bing,196,42
Baidu,182,50
cn.bing.com,150,31
link.zhihu.com,46,10
youtube.com,43,29
nocobase.com,38,22
