referrer,views_total,views_unique
github.com,3550,563
Google,2302,410
link.juejin.cn,709,78
aitable.ai,677,100
Bing,183,37
cn.bing.com,163,43
link.zhihu.com,143,28
Baidu,134,42
help.aitable.ai,67,14
news.ycombinator.com,64,13
