referrer,views_total,views_unique
Google,2085,367
github.com,2023,451
aitable.ai,681,145
link.juejin.cn,495,68
link.zhihu.com,238,51
Bing,211,46
Baidu,179,47
cn.bing.com,174,43
link.csdn.net,62,10
search.brave.com,50,3
