referrer,views_total,views_unique
github.com,2550,480
Google,1609,454
aitable.ai,562,138
link.juejin.cn,417,48
Baidu,396,102
Bing,166,59
kkgithub.com,126,4
cn.bing.com,108,38
yandex.ru,92,16
help.aitable.ai,65,26
