referrer,views_total,views_unique
github.com,2316,473
Google,1735,397
link.juejin.cn,916,65
aitable.ai,526,139
Bing,97,31
cn.bing.com,80,24
github.surmon.me,63,1
help.aitable.ai,60,15
link.zhihu.com,59,17
zhihu.com,57,2
