referrer,views_total,views_unique
github.com,4651,1284
Google,1643,481
apitable.com,1158,267
link.juejin.cn,815,111
link.zhihu.com,360,61
Baidu,331,113
Bing,156,36
cn.bing.com,120,42
oschina.net,70,22
link.csdn.net,64,17
