referrer,views_total,views_unique
github.com,3798,610
Google,2469,632
link.juejin.cn,759,80
aitable.ai,648,89
cn.bing.com,330,67
link.zhihu.com,204,40
Bing,122,37
Baidu,87,15
apitable.com,63,9
link.csdn.net,46,17
