referrer,views_total,views_unique
github.com,2205,442
Google,1625,447
link.juejin.cn,414,44
aitable.ai,408,126
Bing,172,42
Baidu,156,41
nocobase.com,121,87
cn.bing.com,89,30
DuckDuckGo,85,23
youtube.com,38,21
