referrer,views_total,views_unique
Google,1651,411
github.com,1111,253
link.juejin.cn,255,39
aitable.ai,240,73
cn.bing.com,185,34
nocobase.com,177,63
Baidu,131,48
yandex.ru,102,13
Bing,77,29
kkgithub.com,57,2
