referrer,views_total,views_unique
github.com,2953,483
Google,1845,363
aitable.ai,973,105
link.juejin.cn,694,87
Baidu,259,56
cn.bing.com,242,49
link.zhihu.com,222,37
Bing,154,35
help.aitable.ai,154,11
yandex.ru,57,13
