referrer,views_total,views_unique
github.com,2134,438
Google,2020,388
link.juejin.cn,552,68
aitable.ai,505,151
link.zhihu.com,197,41
Bing,186,42
cn.bing.com,137,38
Baidu,120,34
help.aitable.ai,50,23
search.brave.com,50,3
