referrer,views_total,views_unique
github.com,3349,476
Google,2103,425
aitable.ai,701,186
link.juejin.cn,521,77
Baidu,174,50
help.aitable.ai,161,35
cn.bing.com,119,38
link.zhihu.com,98,24
Bing,81,34
link.csdn.net,43,12
