referrer,views_total,views_unique
github.com,2794,488
Google,1909,441
link.juejin.cn,831,99
aitable.ai,399,133
Bing,162,38
libhunt.com,139,4
link.zhihu.com,136,41
cn.bing.com,122,41
mygit.osfipin.com,112,4
help.aitable.ai,88,8
