referrer,views_total,views_unique
github.com,3558,821
Google,1526,435
apitable.com,1059,248
link.juejin.cn,1046,145
link.zhihu.com,330,71
Baidu,277,102
cn.bing.com,135,43
Bing,117,34
app.raindrop.io,74,1
oschina.net,73,25
