referrer,views_total,views_unique
github.com,2055,419
Google,1624,395
aitable.ai,343,70
link.juejin.cn,321,39
v2ex.com,250,121
Baidu,211,44
cn.bing.com,135,31
Bing,106,34
youtube.com,94,34
link.zhihu.com,72,22
