referrer,views_total,views_unique
github.com,3808,570
Google,2751,426
link.juejin.cn,753,69
aitable.ai,582,99
Bing,165,30
link.zhihu.com,122,22
cn.bing.com,112,34
grep.app,88,3
Baidu,70,26
news.ycombinator.com,62,12
