referrer,views_total,views_unique
github.com,1489,320
Google,893,262
link.juejin.cn,400,47
aitable.ai,365,79
cn.bing.com,103,34
link.zhihu.com,63,20
Bing,62,19
Baidu,55,10
help.aitable.ai,39,14
gitee.com,28,5
