referrer,views_total,views_unique
github.com,3211,757
apitable.com,1188,415
Google,445,133
b.hatena.ne.jp,359,249
news.hada.io,328,193
t.co,325,144
news.ycombinator.com,235,141
help.apitable.com,69,11
gitpod.io,65,24
cn.bing.com,45,9
