referrer,views_total,views_unique
news.ycombinator.com,20386,6779
github.com,5235,1358
apitable.com,3159,884
t.co,2430,1376
news.hada.io,740,432
Google,518,168
b.hatena.ne.jp,348,241
hckrnews.com,258,156
hn.premii.com,104,28
cla-assistant.io,92,14
