referrer,views_total,views_unique
github.com,3543,562
Google,2663,701
youtube.com,901,298
aitable.ai,742,169
link.juejin.cn,603,48
Baidu,280,65
link.zhihu.com,170,25
cn.bing.com,112,32
Bing,94,36
DuckDuckGo,80,34
