referrer,views_total,views_unique
github.com,5011,1329
Google,1879,509
apitable.com,1193,289
link.juejin.cn,1089,148
link.zhihu.com,403,75
Baidu,364,119
cn.bing.com,141,47
Bing,122,35
oschina.net,74,25
link.csdn.net,46,18
