time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-22 00:00:00+00:00,,,254,24
2023-10-23 00:00:00+00:00,212.0,33.0,1826,273
2023-10-24 00:00:00+00:00,54.0,31.0,2107,267
2023-10-25 00:00:00+00:00,58.0,37.0,2231,302
2023-10-26 00:00:00+00:00,47.0,34.0,2228,298
2023-10-27 00:00:00+00:00,33.0,22.0,1910,224
2023-10-28 00:00:00+00:00,19.0,18.0,710,112
2023-10-29 00:00:00+00:00,10.0,10.0,581,117
2023-10-30 00:00:00+00:00,138.0,32.0,1645,256
2023-10-31 00:00:00+00:00,95.0,33.0,1962,310
2023-11-01 00:00:00+00:00,30.0,26.0,1695,227
2023-11-02 00:00:00+00:00,21.0,16.0,1435,219
2023-11-03 00:00:00+00:00,34.0,22.0,1144,219
2023-11-04 00:00:00+00:00,18.0,16.0,738,110
2023-11-05 00:00:00+00:00,8.0,8.0,731,80
