referrer,views_total,views_unique
github.com,3024,697
Google,1348,382
apitable.com,1056,290
Baidu,215,64
link.zhihu.com,194,72
cn.bing.com,129,53
gitee.com,118,21
Bing,101,18
link.csdn.net,75,23
githubs.cn,46,2
