referrer,views_total,views_unique
github.com,3410,485
Google,1827,441
aitable.ai,714,146
link.juejin.cn,462,63
v2ex.com,213,90
link.zhihu.com,164,20
cn.bing.com,143,18
help.aitable.ai,137,29
link.csdn.net,112,7
Bing,96,39
