referrer,views_total,views_unique
github.com,5025,841
link.juejin.cn,3078,395
Google,2396,438
apitable.com,1561,319
Baidu,555,147
link.zhihu.com,451,114
Bing,322,35
cn.bing.com,205,42
link.segmentfault.com,89,3
exmail.qq.com,68,8
