referrer,views_total,views_unique
github.com,2695,417
Google,1735,476
aitable.ai,329,101
link.juejin.cn,302,43
Bing,203,50
Baidu,178,45
nocobase.com,131,91
cn.bing.com,114,29
DuckDuckGo,73,23
youtube.com,41,20
