referrer,views_total,views_unique
github.com,1916,389
Google,1243,350
aitable.ai,395,97
cn.bing.com,320,50
Bing,254,31
link.juejin.cn,237,52
Baidu,219,62
youtube.com,139,52
link.zhihu.com,98,25
gitpod.io,68,5
