referrer,views_total,views_unique
github.com,2684,424
Google,1605,452
link.juejin.cn,283,42
aitable.ai,280,89
Bing,207,49
Baidu,172,44
nocobase.com,115,76
cn.bing.com,91,23
DuckDuckGo,72,24
youtube.com,47,22
