referrer,views_total,views_unique
github.com,1536,323
Google,1321,453
aitable.ai,552,112
cn.bing.com,183,42
link.juejin.cn,171,30
Baidu,141,43
Bing,110,37
nocobase.com,77,43
yandex.ru,42,13
cn.v2ex.com,40,3
