time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-08 00:00:00+00:00,,,53,18
2024-06-09 00:00:00+00:00,4.0,4.0,173,70
2024-06-10 00:00:00+00:00,26.0,18.0,829,202
2024-06-11 00:00:00+00:00,39.0,31.0,1761,322
2024-06-12 00:00:00+00:00,44.0,37.0,1908,310
2024-06-13 00:00:00+00:00,41.0,30.0,1575,297
2024-06-14 00:00:00+00:00,35.0,25.0,1116,243
2024-06-15 00:00:00+00:00,6.0,6.0,465,105
2024-06-16 00:00:00+00:00,6.0,6.0,439,115
2024-06-17 00:00:00+00:00,15.0,12.0,1274,229
2024-06-18 00:00:00+00:00,23.0,16.0,1279,237
2024-06-19 00:00:00+00:00,33.0,28.0,1339,222
2024-06-20 00:00:00+00:00,44.0,30.0,1398,246
2024-06-21 00:00:00+00:00,41.0,26.0,1075,233
2024-06-22 00:00:00+00:00,9.0,9.0,819,137
