referrer,views_total,views_unique
github.com,1203,280
Google,1025,419
aitable.ai,335,102
link.juejin.cn,174,27
Baidu,140,37
cn.bing.com,136,38
Bing,125,29
nocobase.com,72,46
cn.v2ex.com,53,7
link.zhihu.com,33,11
