referrer,views_total,views_unique
github.com,6231,1623
Google,1937,414
apitable.com,1537,296
link.juejin.cn,1048,90
Baidu,335,26
link.zhihu.com,312,58
cn.bing.com,143,35
Bing,96,26
ya.ru,42,1
cla-assistant.io,34,2
