referrer,views_total,views_unique
github.com,3075,477
Google,2166,411
link.juejin.cn,1019,110
aitable.ai,393,106
Bing,382,32
link.zhihu.com,333,41
cn.bing.com,140,40
help.aitable.ai,80,7
wasp.co.jp,69,1
libhunt.com,65,4
