referrer,views_total,views_unique
news.ycombinator.com,11379,2569
github.com,6112,1541
apitable.com,2966,882
t.co,1241,673
news.hada.io,761,448
Google,644,191
b.hatena.ne.jp,357,247
hckrnews.com,164,108
cla-assistant.io,100,16
vikadata.feishu.cn,81,9
