referrer,views_total,views_unique
github.com,1462,313
Google,1086,422
aitable.ai,964,101
link.juejin.cn,234,33
Bing,199,38
Baidu,160,47
cn.bing.com,119,34
nocobase.com,62,36
youtube.com,43,25
yandex.ru,34,14
