referrer,views_total,views_unique
github.com,3123,553
Google,3091,922
youtube.com,1443,488
aitable.ai,789,175
link.juejin.cn,526,62
Baidu,290,51
cn.bing.com,147,45
Bing,143,57
link.zhihu.com,142,26
DuckDuckGo,106,53
