url_path,views_total,views_unique
/apitable/apitable,3776,1566
/apitable/apitable/blob/develop/docs/readme/zh-CN/README.md,1145,460
/apitable/apitable/issues,869,257
/apitable/apitable/blob/develop/docs/contribute/developer-guide.md,407,167
/apitable/apitable/blob/develop/docs/readme/zh-CN/docs/contribute/developer-guide.md,250,131
/apitable/apitable/tree/develop/packages,243,92
/apitable/apitable/tree/develop/backend-server,171,93
/apitable/apitable/releases,170,95
/apitable/apitable/blob/develop/docker-compose.yaml,149,59
/apitable/apitable/pulls,131,67
