referrer,views_total,views_unique
github.com,3031,569
Google,2013,519
aitable.ai,652,109
link.juejin.cn,482,59
cn.bing.com,328,50
link.zhihu.com,98,29
Bing,94,30
apitable.com,85,4
Baidu,41,7
help.aitable.ai,37,10
