referrer,views_total,views_unique
github.com,2693,661
Google,1352,368
apitable.com,1080,288
Baidu,537,151
cn.bing.com,154,39
link.zhihu.com,146,56
link.csdn.net,97,23
medevel.com,73,12
Bing,70,20
runacap.com,45,15
