referrer,views_total,views_unique
github.com,2847,563
Google,1420,406
link.juejin.cn,1060,148
apitable.com,924,208
link.zhihu.com,284,58
Baidu,236,73
cn.bing.com,131,44
Bing,123,32
oschina.net,85,32
app.raindrop.io,75,1
