referrer,views_total,views_unique
Google,1216,401
github.com,1109,257
aitable.ai,242,71
link.juejin.cn,202,31
cn.bing.com,177,37
Baidu,172,52
nocobase.com,169,61
Bing,87,27
yandex.ru,72,14
link.zhihu.com,52,14
