referrer,views_total,views_unique
github.com,1797,395
Google,1622,404
link.juejin.cn,406,55
aitable.ai,391,94
cn.bing.com,321,42
youtube.com,315,67
dev.to,268,198
Baidu,143,43
Bing,135,36
link.zhihu.com,68,21
