referrer,views_total,views_unique
github.com,3932,905
Google,1858,377
link.juejin.cn,1213,91
apitable.com,1063,248
Baidu,342,26
cn.bing.com,196,37
link.zhihu.com,101,38
Bing,66,24
yandex.ru,41,6
cla-assistant.io,35,3
