referrer,views_total,views_unique
news.ycombinator.com,20323,6764
github.com,4591,1212
apitable.com,2820,757
t.co,2406,1360
news.hada.io,611,367
Google,414,136
b.hatena.ne.jp,279,181
hckrnews.com,254,154
hn.premii.com,104,28
cla-assistant.io,92,14
