referrer,views_total,views_unique
github.com,2136,437
Google,1306,461
news.ycombinator.com,546,38
aitable.ai,482,118
link.juejin.cn,396,46
Bing,296,66
Baidu,272,86
yandex.ru,125,15
cn.bing.com,106,27
youtube.com,41,28
