referrer,views_total,views_unique
github.com,2481,391
Google,1494,456
aitable.ai,314,95
link.juejin.cn,253,37
Baidu,164,49
Bing,127,44
cn.bing.com,112,26
yandex.ru,95,10
nocobase.com,55,27
kimi.moonshot.cn,50,4
