referrer,views_total,views_unique
github.com,3484,595
Google,1583,420
link.juejin.cn,1178,155
apitable.com,905,212
Baidu,260,76
link.zhihu.com,254,57
cn.bing.com,144,50
Bing,110,37
oschina.net,89,35
app.raindrop.io,75,1
