referrer,views_total,views_unique
github.com,3023,491
Google,1729,359
aitable.ai,916,104
link.juejin.cn,719,91
Baidu,284,61
cn.bing.com,241,53
link.zhihu.com,217,38
Bing,155,37
help.aitable.ai,149,10
link.csdn.net,74,11
