referrer,views_total,views_unique
github.com,3796,767
Google,1813,406
apitable.com,1345,448
Baidu,561,190
cn.bing.com,333,57
link.zhihu.com,251,83
gitee.com,200,33
t.co,131,45
Bing,90,25
help.apitable.com,83,16
